feature_ID,CCE_P1706_100.mzxml,CCE_P1706_102.mzxml,CCE_P1706_104.mzxml,CCE_P1706_106.mzxml,CCE_P1706_108.mzxml,CCE_P1706_110.mzxml,CCE_P1706_112.mzxml,CCE_P1706_114.mzxml,CCE_P1706_116.mzxml,CCE_P1706_118.mzxml,CCE_P1706_120.mzxml,CCE_P1706_122.mzxml,CCE_P1706_154.mzxml,CCE_P1706_156.mzxml,CCE_P1706_158.mzxml,CCE_P1706_160.mzxml,CCE_P1706_162.mzxml,CCE_P1706_164.mzxml,CCE_P1706_166.mzxml,CCE_P1706_168.mzxml,CCE_P1706_170.mzxml,CCE_P1706_172.mzxml,CCE_P1706_174.mzxml,CCE_P1706_176.mzxml,CCE_P1706_178.mzxml,CCE_P1706_180.mzxml,CCE_P1706_182.mzxml,CCE_P1706_184.mzxml,CCE_P1706_186.mzxml,CCE_P1706_188.mzxml,CCE_P1706_208.mzxml,CCE_P1706_210.mzxml,CCE_P1706_212.mzxml,CCE_P1706_214.mzxml,CCE_P1706_216.mzxml,CCE_P1706_218.mzxml,CCE_P1706_220.mzxml,CCE_P1706_222.mzxml,CCE_P1706_224.mzxml,CCE_P1706_228.mzxml,CCE_P1706_230.mzxml,CCE_P1706_40.mzxml,CCE_P1706_42.mzxml,CCE_P1706_44.mzxml,CCE_P1706_46.mzxml,CCE_P1706_48.mzxml,CCE_P1706_50.mzxml,CCE_P1706_52.mzxml,CCE_P1706_54.mzxml,CCE_P1706_56.mzxml,CCE_P1706_58.mzxml,CCE_P1706_60.mzxml,CCE_P1706_62.mzxml,CCE_P1706_64.mzxml,CCE_P1706_66.mzxml,CCE_P1706_68.mzxml,CCE_P1706_70.mzxml,CCE_P1706_72.mzxml,CCE_P1706_74.mzxml,CCE_P1706_76.mzxml,CCE_P1706_78.mzxml,CCE_P1706_80.mzxml,CCE_P1706_82.mzxml,CCE_P1706_84.mzxml,CCE_P1706_86.mzxml,CCE_P1706_88.mzxml,CCE_P1706_90.mzxml,CCE_P1706_92.mzxml,CCE_P1706_94.mzxml,CCE_P1706_96.mzxml,CCE_P1706_98.mzxml,Class16S,Confidence,Domain16S,Family16S,Genus16S,Order16S,Phylum16S,Species16S
93e7ca8fe13a73c681e6dbef7fe27901,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,Deltaproteobacteria,0.9993735,Bacteria,NA,NA,PB19,Proteobacteria,NA
93e8eda9a16a52d884207de8aec51671,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oxyphotobacteria,0.911727,Bacteria,Cyanobiaceae,Prochlorococcus MIT9313,Synechococcales,Cyanobacteria,NA
93f7d49d27620750d03d49cdf152c61b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,53,0,71,51,78,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gammaproteobacteria,0.9999963,Bacteria,NA,NA,SAR86 clade,Proteobacteria,NA
93f88688d6620f53f5da87c89b079771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gammaproteobacteria,0.9995463,Bacteria,NA,NA,NA,Proteobacteria,NA
93f98c6625e819480641388a012067c7,0,0,0,7,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alphaproteobacteria,0.973026,Bacteria,Rhodobacteraceae,uncultured,Rhodobacterales,Proteobacteria,NA
940740f910312f4546be3a4cb3030480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteroidia,0.791437,Bacteria,NS9 marine group,uncultured marine bacterium,Flavobacteriales,Bacteroidetes,uncultured marine bacterium
940eff60421fd0e42c1b7ef4e4546511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phycisphaerae,0.99953,Bacteria,SM23-30,uncultured bacterium,MSBL9,Planctomycetes,uncultured bacterium
941bd6d715153688b6df63652093de93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gammaproteobacteria,0.7360612,Bacteria,Colwelliaceae,Colwellia,Alteromonadales,Proteobacteria,NA
941e28c9b8094a43c204d41c50a593c2,4,0,0,0,0,0,0,0,428,0,0,0,0,4,0,0,0,7,18,4,0,0,0,45,38,0,0,0,0,53,3,4,0,0,0,0,99,39,20,38,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gammaproteobacteria,0.9540492,Bacteria,Alteromonadaceae,Alteromonas,Alteromonadales,Proteobacteria,NA
94273895890fe7528228130ef455c4e2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,uncultured bacterium,0.7573984,Bacteria,uncultured bacterium,uncultured bacterium,uncultured bacterium,Marinimicrobia (SAR406 clade),uncultured bacterium
9435c224673fec26a4733954f7147f49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,Gammaproteobacteria,0.916711,Bacteria,Nitrincolaceae,uncultured,Oceanospirillales,Proteobacteria,metagenome
943b6a39ffe52873dee255c0a94c483a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nitrospinia,0.9998019,Bacteria,Nitrospinaceae,Nitrospina,Nitrospinales,Nitrospinae,NA
9451af9c4bbf004196369ddc0be7d599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteroidia,0.8836518,Bacteria,NS9 marine group,hydrothermal vent metagenome,Flavobacteriales,Bacteroidetes,hydrothermal vent metagenome
945df5ebfdfba2fd4090a6b136c394f2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gammaproteobacteria,0.9544925,Bacteria,NA,NA,NA,Proteobacteria,NA
94626330634c5331d9ec2fc7371d3922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gammaproteobacteria,1,Bacteria,NA,NA,NA,Proteobacteria,NA
946780fd8482818d375e3eb1bf50b15a,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Deltaproteobacteria,0.8253525,Bacteria,uncultured bacterium,uncultured bacterium,SAR324 clade(Marine group B),Proteobacteria,uncultured bacterium
946b4fba568f0ac52c57aa9e16104b31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Anaerolineae,0.875509,Bacteria,uncultured,uncultured organism,Ardenticatenales,Chloroflexi,uncultured organism
947400730924e8132333f0a206dffcdb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alphaproteobacteria,0.9974108,Bacteria,Kiloniellaceae,uncultured,Rhodovibrionales,Proteobacteria,uncultured beta proteobacterium
947eca43db88bfe1e67c4fb06e4d15a4,0,67,126,124,0,0,134,291,188,0,0,0,0,96,0,0,0,0,0,88,0,0,0,0,53,0,0,0,0,0,129,226,86,0,0,0,194,271,274,0,0,121,142,79,0,0,0,107,122,0,0,0,0,129,0,0,0,0,0,156,136,144,0,0,0,0,146,136,104,0,0,Nitrospinia,0.9987648,Bacteria,Nitrospinaceae,LS-NOB,Nitrospinales,Nitrospinae,NA
9493bb7db14bf68222605d99856e05a4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Deltaproteobacteria,0.9353427,Bacteria,bacteriap25,uncultured microorganism,Myxococcales,Proteobacteria,uncultured microorganism
9496332dfbc9281f61e3a70f4051e7c2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lentisphaeria,0.8745063,Bacteria,Lentisphaeraceae,Lentisphaera,Lentisphaerales,Lentisphaerae,uncultured bacterium
94a138a8f723e67063c227286fb948f5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nitrososphaeria,1,Archaea,Nitrosopumilaceae,NA,Nitrosopumilales,Thaumarchaeota,NA
94a5d1bfc6dbd00108d8fcd51d7614d3,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,NA,0.9999716,Bacteria,NA,NA,NA,Marinimicrobia (SAR406 clade),NA
94a99e69c6f5040f1f7f0b3a69617972,0,81,280,289,0,0,141,757,560,0,0,0,0,155,0,0,0,0,40,184,0,0,0,0,76,0,50,0,0,0,176,471,164,0,0,0,478,611,692,0,0,324,298,77,36,0,0,135,259,54,14,0,0,349,0,10,0,0,0,236,353,333,23,7,0,0,137,237,117,0,0,Nitrospinia,0.9997806,Bacteria,Nitrospinaceae,Nitrospina,Nitrospinales,Nitrospinae,NA
94aa36d09e6b032a88bed42b6a04c202,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,OM190,0.9276666,Bacteria,marine metagenome,marine metagenome,marine metagenome,Planctomycetes,marine metagenome
94b3fce3fffcdbdee31846bd94d7f88d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dehalococcoidia,0.9967312,Bacteria,NA,NA,SAR202 clade,Chloroflexi,NA
94b696e2ada044a6f20fd7956a4d51e9,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,uncultured bacterium,0.8750355,Bacteria,uncultured bacterium,uncultured bacterium,uncultured bacterium,PAUC34f,uncultured bacterium
94bd3b69c0db00988a568af83200b4c7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Deltaproteobacteria,0.7771281,Bacteria,uncultured bacterium,uncultured bacterium,SAR324 clade(Marine group B),Proteobacteria,uncultured bacterium
94c0130fb7c9ee8d265a7c95b819bc8f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alphaproteobacteria,0.7133085,Bacteria,NA,NA,NA,Proteobacteria,NA
94d1fc6714cf324cc11e0f19664caa87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Marinimicrobia bacterium SCGC AAA003-L08,0.95272,Bacteria,Marinimicrobia bacterium SCGC AAA003-L08,Marinimicrobia bacterium SCGC AAA003-L08,Marinimicrobia bacterium SCGC AAA003-L08,Marinimicrobia (SAR406 clade),Marinimicrobia bacterium SCGC AAA003-L08
94d5944737a44562c5574406316e12f3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alphaproteobacteria,0.9999809,Bacteria,Rhodobacteraceae,NA,Rhodobacterales,Proteobacteria,NA
94d89ebf52c00a19375155ebb622f2ad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,Marinimicrobia bacterium SCGC AAA003-L08,0.9997064,Bacteria,Marinimicrobia bacterium SCGC AAA003-L08,Marinimicrobia bacterium SCGC AAA003-L08,Marinimicrobia bacterium SCGC AAA003-L08,Marinimicrobia (SAR406 clade),Marinimicrobia bacterium SCGC AAA003-L08
94e15d483a5ed3c2b16bccdfccc45359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,uncultured bacterium,0.9995951,Bacteria,uncultured bacterium,uncultured bacterium,uncultured bacterium,Margulisbacteria,uncultured bacterium
94e1c994e7ea0f4b4f12f32d59488f95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,uncultured marine cyanobacterium,0.9369934,Bacteria,uncultured marine cyanobacterium,uncultured marine cyanobacterium,uncultured marine cyanobacterium,Margulisbacteria,uncultured marine cyanobacterium
94e841acee7c9fa571c6934d2b41b1d1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,Deltaproteobacteria,0.9998162,Bacteria,Bdellovibrionaceae,OM27 clade,Bdellovibrionales,Proteobacteria,NA
94ed2d1bfa09d5b27c06259136144180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gammaproteobacteria,0.8509891,Bacteria,uncultured gamma proteobacterium,uncultured gamma proteobacterium,OM182 clade,Proteobacteria,uncultured gamma proteobacterium
94f222781dae77d265c798b17b6aa8d8,0,131,81,0,0,0,85,65,56,0,0,0,246,114,0,0,0,0,101,123,0,0,0,0,128,0,77,0,0,0,86,83,0,0,0,0,80,69,41,0,0,84,49,33,0,0,0,84,52,0,0,0,0,60,0,0,0,0,0,64,91,46,0,0,0,135,95,95,0,0,0,Alphaproteobacteria,0.7477333,Bacteria,Clade I,Clade Ib,SAR11 clade,Proteobacteria,NA
94f4b8b709cf5073faf4ffc8e9ec40b7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alphaproteobacteria,0.7095894,Bacteria,Acetobacteraceae,uncultured,Acetobacterales,Proteobacteria,NA
94f888316b2982422fab39e914f0a034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dehalococcoidia,0.7051152,Bacteria,uncultured Chloroflexi bacterium,uncultured Chloroflexi bacterium,SAR202 clade,Chloroflexi,uncultured Chloroflexi bacterium
950b7b9b38bd27e9850bac206a470ccb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,112,0,0,0,0,71,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,Alphaproteobacteria,0.9228364,Bacteria,AEGEAN-169 marine group,uncultured alpha proteobacterium,Rhodospirillales,Proteobacteria,uncultured alpha proteobacterium
950cbbc8d68bccfc60f434848d1b1e97,0,0,0,0,0,0,0,75,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,33,0,0,0,0,37,62,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,Nitrospinia,0.9983911,Bacteria,Nitrospinaceae,LS-NOB,Nitrospinales,Nitrospinae,NA
95164fa8aa5c977821628139c6a16aff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Deltaproteobacteria,0.8056321,Bacteria,Bdellovibrionaceae,OM27 clade,Bdellovibrionales,Proteobacteria,uncultured bacterium
95174d4a14feee88c71f3ea6d88ad4e4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,7,0,0,0,Bacteroidia,0.9999866,Bacteria,Flavobacteriaceae,NA,Flavobacteriales,Bacteroidetes,NA
951c4558fb6d18c8bc3c477a4af71cc9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,Gammaproteobacteria,0.9990834,Bacteria,NA,NA,UBA10353 marine group,Proteobacteria,NA
951d55578fa4e4748a1f0355e163932b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alphaproteobacteria,0.9459936,Bacteria,NA,NA,uncultured,Proteobacteria,NA
95242905f41352d098bb585a0db64e8a,0,155,191,57,0,0,154,204,114,0,0,0,49,83,0,0,0,0,30,103,0,0,0,0,92,0,0,0,0,0,118,168,39,0,0,0,289,243,234,0,0,176,158,0,0,0,0,102,99,0,0,0,0,139,0,0,0,0,0,123,176,148,0,0,0,0,142,170,63,0,0,Gammaproteobacteria,0.999993,Bacteria,Pseudohongiellaceae,Pseudohongiella,Oceanospirillales,Proteobacteria,NA
953638b5e07c27a792923bda508f7fa1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gammaproteobacteria,0.9999999,Bacteria,Psychromonadaceae,Psychromonas,Alteromonadales,Proteobacteria,NA
95395ce554a11d6e4f90d02764863612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alphaproteobacteria,0.9550768,Bacteria,Magnetospiraceae,Magnetospira,Rhodospirillales,Proteobacteria,NA
953aa19b81aa67fb6fce85bbc7b22d3f,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nitrospinia,0.965508,Bacteria,Nitrospinaceae,LS-NOB,Nitrospinales,Nitrospinae,NA
957ae962515fc301d805491be75f036e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actinobacteria,0.9999338,Bacteria,Microbacteriaceae,Microbacterium,Micrococcales,Actinobacteria,NA
957fcd0aef3e26c96b73c6248e79954b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gammaproteobacteria,0.9924571,Bacteria,Marinomonadaceae,Marinomonas,Oceanospirillales,Proteobacteria,NA
95804e80eb54c5845779fcd32b5c0854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Deltaproteobacteria,0.7352761,Bacteria,Bdellovibrionaceae,OM27 clade,Bdellovibrionales,Proteobacteria,uncultured marine bacterium
958fc00f4bf13b7ca5584e1311b033f4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oxyphotobacteria,0.9306634,Bacteria,Cyanobiaceae,Prochlorococcus MIT9313,Synechococcales,Cyanobacteria,NA
9594a3b455354c5f0e599e69ff1c8072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,Alphaproteobacteria,0.9163546,Bacteria,Clade I,Clade Ib,SAR11 clade,Proteobacteria,NA
959d388bffb1ed3f0a61e7c3de1d09e3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Deltaproteobacteria,0.7466232,Bacteria,P3OB-42,uncultured bacterium,Myxococcales,Proteobacteria,uncultured bacterium
95aac01c8e4858d65814542ed096bec3,0,14,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,OM190,0.8299824,Bacteria,NA,NA,NA,Planctomycetes,NA
